month,med_name,total_packs,total_value,stock_movement
2025-10-01,Otomax (Mometasone Furoate),8.8,264.0,stock out
2025-10-01,Cystaid,13.0,585.0,stock out
2025-10-01,CushiVet,4.7399999999999949,189.59999999999962,stock out
2025-10-01,Renal Support RX (Cat),3.569999999999999,89.25,stock out
2025-10-01,FleaStop,1.6500000000000012,24.749999999999975,stock out
2025-10-01,EyeClear,5.5999999999999961,112.0,stock out
2025-10-01,RespiraTonic,0.18,2.6999999999999997,stock out
2025-10-01,WormAway,1.2900000000000009,15.479999999999992,stock out
2025-10-01,OtitisClean,6.4999999999999929,116.99999999999987,stock out
2025-10-01,FungalGuard,1.1200000000000006,20.159999999999986,stock out
2025-10-01,FleaGuard,1.7100000000000013,25.649999999999974,stock out
2025-10-01,Gabapentin,18.5,462.5,stock out
2025-10-01,Dermacure,0.08,1.44,stock out
2025-10-01,Hill's Prescription Diet w/d,2.25,112.5,stock out
2025-10-01,Metronidazole,38.0,380.0,stock out
2025-10-01,Virbac C.E.T. Enzymatic Oral Gel,13.399999999999984,241.19999999999973,stock out
2025-10-01,Torbutrol (Butorphanol Tartrate),5.5,55.0,stock out
2025-10-01,Adequan Canine,33.0,2970.0,stock out
2025-10-01,OncoCare,0.8100000000000005,40.5,stock out
2025-10-01,SlimPaws,0.9300000000000006,18.6,stock out
2025-10-01,VetriScience Perio Support,0.4200000000000001,10.5,stock out
2025-10-01,Enzymatic Dental Gel,0.64000000000000024,7.680000000000005,stock out
2025-10-01,EarClear,2.4000000000000008,28.79999999999999,stock out
2025-10-01,Enrofloxacin (Baytril),14.0,420.0,stock out
2025-10-01,Frontline Plus,53.0,2650.0,stock out
2025-10-01,ArthriFlex,17.499999999999961,612.50000000000125,stock out
2025-10-01,Adequan Canine Injection,48.0,3840.0,stock out
2025-10-01,RetinoGuard,2.1000000000000005,84.0,stock out
2025-10-01,CardioVet,3.6000000000000019,64.799999999999969,stock out
2025-10-01,DiarStop,16.83,252.44999999999976,stock out
2025-10-01,Levothyroxine,2.1000000000000005,31.5,stock out
2025-10-01,FlexiJoint (Dog),1.640000000000001,49.200000000000074,stock out
2025-10-01,Methimazole,14.75,442.5,stock out
2025-10-01,Griseofulvin,19.5,780.0,stock out
2025-10-01,UroVet,16.830000000000002,420.75,stock out
2025-10-01,Clavamox (Amoxicillin/Clavulanic),68.5,2912.5,stock out
2025-10-01,Phenobarbital,26.5,1325.0,stock out
2025-10-01,Fenbendazole (Panacur),70.0,2800.0,stock out
2025-10-01,Canine Eye Health,0.3,17.999999999999996,stock out
2025-10-01,Cephalexin (500 mg),8.0,160.0,stock out
2025-10-01,Zyrtec (Cetirizine),3.899999999999999,97.5,stock out
2025-10-01,BoneHeal,0.92000000000000048,36.8,stock out
2025-10-01,Prednisolone,1.2400000000000007,20.079999999999995,stock out
2025-10-01,Vetmedin (Pimobendan),98.0,4900.0,stock out
2025-10-01,GingivaPlus,1.2300000000000009,24.600000000000016,stock out
2025-10-01,OraVet Dental Gel,3.5,70.0,stock out
2025-10-01,WormGuard,1.2300000000000009,14.759999999999993,stock out
2025-10-01,Atopica (Cyclosporine),22.0,1650.0,stock out
2025-10-01,AllerEx,1.8900000000000015,41.579999999999956,stock out
2025-10-01,Cerenia (Maropitant),13.0,325.0,stock out
2025-10-01,ThyroVet,4.5499999999999989,136.49999999999983,stock out
2025-10-01,Rimadyl (Carprofen),38.0,760.0,stock out
2025-11-01,Fenbendazole (Panacur),15.0,600.0,stock out
2025-11-01,RetinoGuard,7.39999999999999,296.0,stock out
2025-11-01,Enzymatic Dental Gel,1.1000000000000005,13.20000000000001,stock out
2025-11-01,Clavamox (Amoxicillin/Clavulanic),48.0,2050.0,stock out
2025-11-01,Renal Support RX (Cat),4.589999999999999,114.75,stock out
2025-11-01,Rimadyl (Carprofen),8.5,170.0,stock out
2025-11-01,WetTailMed,1.5000000000000002,15.0,stock out
2025-11-01,WormGuard,0.72000000000000042,8.6400000000000023,stock out
2025-11-01,Phenobarbital,4.0,200.0,stock out
2025-11-01,Cystaid,25.0,1125.0,stock out
2025-11-01,GingivaPlus,0.4800000000000002,9.5999999999999979,stock out
2025-11-01,Tresaderm (Antibiotic Drops),9.5,237.5,stock out
2025-11-01,WormAway,0.24,2.8799999999999994,stock out
2025-11-01,ThyroVet,4.1999999999999975,125.99999999999986,stock out
2025-11-01,OtitisClean,1.8000000000000005,32.400000000000006,stock out
2025-11-01,FungalGuard,0.3,5.4,stock out
2025-11-01,Nutra Thrive Canine,0.56000000000000016,28.0,stock out
2025-11-01,Canine Eye Health,0.64000000000000024,38.400000000000006,stock out
2025-11-01,FlexiJoint (Dog),0.56000000000000016,16.799999999999997,stock out
2025-11-01,Griseofulvin,20.5,820.0,stock out
2025-11-01,Frontline Plus,48.0,2400.0,stock out
2025-11-01,Cephalexin (500 mg),7.0,140.0,stock out
2025-11-01,EarClear,3.3000000000000016,39.600000000000009,stock out
2025-11-01,Petromalt,1.4000000000000001,14.0,stock out
2025-11-01,Dermacure,0.06,1.08,stock out
2025-11-01,Atopica (Cyclosporine),23.0,1725.0,stock out
2025-11-01,Metronidazole,47.0,470.0,stock out
2025-11-01,Beano,2.0000000000000004,40.0,stock out
2025-11-01,RespiraTonic,0.3,4.5,stock out
2025-11-01,CardioVet,3.4400000000000017,61.919999999999966,stock out
2025-11-01,Hill's Prescription Diet w/d,0.39999999999999997,20.0,stock out
2025-11-01,Prednisolone,0.82000000000000028,15.040000000000003,stock out
2025-11-01,Virbac C.E.T. Enzymatic Oral Gel,10.599999999999994,190.79999999999981,stock out
2025-11-01,Vetmedin (Pimobendan),86.0,4300.0,stock out
2025-11-01,Adequan Canine Injection,22.0,1760.0,stock out
2025-11-01,VetriScience Perio Support,0.40000000000000008,10.0,stock out
2025-11-01,Enrofloxacin (Baytril),17.0,510.0,stock out
2025-11-01,Torbutrol (Butorphanol Tartrate),12.0,120.0,stock out
2025-11-01,BoneHeal,0.62000000000000022,24.800000000000011,stock out
2025-11-01,Zyrtec (Cetirizine),4.7999999999999989,120.0,stock out
2025-11-01,FleaStop,0.78000000000000047,11.699999999999996,stock out
2025-11-01,Gabapentin,14.5,362.5,stock out
2025-11-01,ArthriFlex,6.2799999999999976,219.79999999999984,stock out
2025-11-01,SlimPaws,0.45000000000000018,8.9999999999999982,stock out
2025-11-01,Cerenia (Maropitant),38.0,950.0,stock out
2025-11-01,EyeClear,3.1000000000000014,62.0,stock out
2025-11-01,DiarStop,10.23,153.45,stock out
2025-11-01,Levothyroxine,0.75000000000000011,11.25,stock out
2025-11-01,CushiVet,2.28,91.200000000000131,stock out
2025-11-01,Adequan Canine,17.0,1530.0,stock out
2025-11-01,OraVet Dental Gel,1.25,25.0,stock out
2025-11-01,OncoCare,0.63000000000000034,31.5,stock out
2025-11-01,Methimazole,10.25,307.5,stock out
2025-11-01,Palladia (Toceranib Phosphate),22.5,11250.0,stock out
2025-11-01,AllerEx,0.84000000000000052,18.48,stock out
2025-11-01,Tobrex (Tobramycin),22.5,787.5,stock out
2025-11-01,UroVet,6.6299999999999981,165.75,stock out
2025-11-01,FleaGuard,0.30000000000000004,4.5000000000000009,stock out
2025-11-01,Dasuquin Advanced,4.0999999999999934,225.5,stock out
2025-11-01,Otomax (Mometasone Furoate),5.8000000000000025,174.0,stock out
2025-12-01,Rimadyl (Carprofen),5.5,110.0,stock out
2025-12-01,VetriScience Perio Support,0.16,4.0,stock out
2025-12-01,Metronidazole,12.0,120.0,stock out
2025-12-01,WormGuard,0.42000000000000015,5.04,stock out
2025-12-01,UroVet,1.3599999999999999,34.0,stock out
2025-12-01,Gabapentin,5.5,137.5,stock out
2025-12-01,Vetmedin (Pimobendan),45.0,2250.0,stock out
2025-12-01,Hill's Prescription Diet w/d,0.80000000000000016,40.0,stock out
2025-12-01,Methimazole,8.0,240.0,stock out
2025-12-01,Canine Eye Health,0.3,17.999999999999996,stock out
2025-12-01,RetinoGuard,0.4,16.0,stock out
2025-12-01,CardioVet,1.5200000000000002,27.360000000000007,stock out
2025-12-01,EyeClear,1.0999999999999999,22.0,stock out
2025-12-01,Cystaid,7.0,315.0,stock out
2025-12-01,Enzymatic Dental Gel,0.04,0.48,stock out
2025-12-01,Tresaderm (Antibiotic Drops),3.0,75.0,stock out
2025-12-01,Dermacure,0.14,2.5199999999999996,stock out
2025-12-01,Tobrex (Tobramycin),22.0,770.0,stock out
2025-12-01,Clavamox (Amoxicillin/Clavulanic),16.0,655.0,stock out
2025-12-01,Atopica (Cyclosporine),14.0,1050.0,stock out
2025-12-01,OncoCare,0.63000000000000034,31.5,stock out
2025-12-01,AllerEx,0.63000000000000034,13.860000000000001,stock out
2025-12-01,Virbac C.E.T. Enzymatic Oral Gel,3.600000000000001,64.800000000000011,stock out
2025-12-01,FleaStop,0.18,2.7,stock out
2025-12-01,Prednisolone,0.24,2.88,stock out
2025-12-01,Palladia (Toceranib Phosphate),4.5,2250.0,stock out
2025-12-01,Cerenia (Maropitant),4.0,100.0,stock out
2025-12-01,WormAway,0.60000000000000031,7.200000000000002,stock out
2025-12-01,Otomax (Mometasone Furoate),5.200000000000002,156.0,stock out
2025-12-01,Renal Support RX (Cat),0.51,12.75,stock out
2025-12-01,WetTailMed,0.6,6.0,stock out
2025-12-01,FungalGuard,0.3,5.4,stock out
2025-12-01,Zyrtec (Cetirizine),0.89999999999999991,22.5,stock out
2025-12-01,Phenobarbital,1.0,50.0,stock out
2025-12-01,Beano,0.79999999999999993,16.0,stock out
2025-12-01,Nutra Thrive Canine,0.12000000000000001,6.0,stock out
2025-12-01,Dasuquin Advanced,1.850000000000001,101.75,stock out
2025-12-01,ArthriFlex,1.0600000000000003,37.100000000000016,stock out
2025-12-01,Frontline Plus,9.0,450.0,stock out
2025-12-01,OtitisClean,1.0999999999999999,19.800000000000004,stock out
2025-12-01,ThyroVet,0.21000000000000002,6.3000000000000007,stock out
2025-12-01,SlimPaws,0.12,2.4,stock out
2025-12-01,Enrofloxacin (Baytril),4.5,135.0,stock out
2025-12-01,BoneHeal,0.21999999999999997,8.7999999999999989,stock out
2025-12-01,Adequan Canine,25.0,2250.0,stock out
2025-12-01,CushiVet,0.60000000000000031,23.999999999999993,stock out
2025-12-01,DiarStop,1.6500000000000001,24.75,stock out
2025-12-01,Levothyroxine,0.90000000000000024,13.5,stock out
2025-12-01,Adequan Canine Injection,9.0,720.0,stock out
2025-12-01,FlexiJoint (Dog),0.19999999999999998,5.9999999999999991,stock out
2025-12-01,Cephalexin (500 mg),14.0,280.0,stock out
2026-01-01,Nutra Thrive Canine,0.02,1.0,stock out
2026-01-01,CardioVet,0.16,2.88,stock out
2026-01-01,Cystaid,0.5,22.5,stock out
2026-01-01,Adequan Canine,5.0,450.0,stock out
